Time [s],Rank 1,Rank 0,Rank 3,Rank 2
30.47175477,0.0494321386863112,,,
30.47237079,,,,0.0494321386863112
30.480213876,,,0.0494321386863112,
30.480683007,0.0494321386863112,,,
30.481501418,,,,0.0493848194202893
30.484310623,,0.0493848194202893,,
30.490848242,,,0.0493848194202893,
30.492329145,0.0493848194202893,,,
30.495320658,,,,0.0493155511034873
30.498182249,,0.0493155511034873,,
30.500048367,0.0493155511034873,,,
30.502963458,,,0.0493155511034873,
30.50760175,,,,0.0492686365781037
30.508895648,0.0492686365781037,,,
30.510732853,,0.0492686365781037,,
30.515281382,,,0.0492686365781037,
30.520379144,,,,0.0492215911536135
30.523040812,0.0492686365781037,,,
30.525154916,,0.0492215911536135,,
30.525866223,,,0.0492215911536135,
30.53333138,,,,0.0491629575349804
30.534372907,0.0492215911536135,,,
30.53882141,,0.0491629575349804,,
30.538949329,,,0.0491629575349804,
30.547069996,0.0491629575349804,,,
30.547318266,,,,0.0491157616631619
30.547620873,,,0.0491629575349804,
30.551720827,,0.0491157616631619,,
30.559481644,,,0.0491157616631619,
30.55983029,0.0491157616631619,,,
30.560861321,,,,0.0490580251991941
30.563300644,,0.0490580251991941,,
30.568109918,,,0.0490580251991941,
30.57282304,0.0490580251991941,,,
30.574916293,,,,0.0490110074608946
30.57640377,,0.0490110074608946,,
30.579862088,,,0.0490110074608946,
30.581572054,0.0490110074608946,,,
30.587531594,,,,0.04896404203631
30.588341863,,0.04896404203631,,
30.589217318,,,0.04896404203631,
30.590914656,0.04896404203631,,,
30.59724129,,,0.04896404203631,
30.597629797,,,,0.0489172027605159
30.599424095,,0.0489172027605159,,
30.601934301,0.0489172027605159,,,
30.606725785,,,,0.0489172027605159
30.608487084,,,0.0489172027605159,
30.611994174,,0.0488599017414572,,
30.614976214,0.0488599017414572,,,
30.618057334,,,,0.0488599017414572
30.61959477,,,0.0488599017414572,
30.62445457,,0.048801162354296,,
30.624919194,,,,0.048801162354296
30.630383226,0.048801162354296,,,
30.633608189,,,0.048801162354296,
30.635032181,,,,0.0487545227784443
30.638202671,,0.0487545227784443,,
30.6425911,,,0.0487545227784443,
30.643267375,0.0487545227784443,,,
30.643974836,,,,0.0487077997322762
30.648542654,,0.0487077997322762,,
30.650779491,,,0.0487077997322762,
30.655117022,0.0487077997322762,,,
30.655189516,,,,0.0486612768587091
30.660077128,,,0.0486612768587091,
30.661492406,,0.0486612768587091,,
30.663369808,,,,0.0486146328156895
30.664318308,0.0486612768587091,,,
30.66869577,,,0.0486612768587091,
30.670007687,,0.0486146328156895,,
30.675869614,,,,0.0485576522594985
30.677032887,0.0486146328156895,,,
30.678812293,,,0.0486146328156895,
30.682986737,,0.0485576522594985,,
30.687639711,0.0485576522594985,,,
30.691234258,,,,0.0485111121130834
30.691573507,,,0.0485576522594985,
30.695815311,,0.0485111121130834,,
30.700022038,,,0.0485111121130834,
30.700359041,0.0485111121130834,,,
30.703323068,,,,0.0484646168432305
30.708148293,,0.0484646168432305,,
30.708494784,,,0.0484646168432305,
30.714069655,0.0484646168432305,,,
30.716394238,,,,0.0484182403479666
30.720797825,,0.0484182403479666,,
30.720874961,,,0.0484182403479666,
30.725366258,0.0484182403479666,,,
30.729326238,,,,0.0483719084726075
30.729656406,,0.0483719084726075,,
30.733437458,,,0.0483719084726075,
30.737063042,0.0483719084726075,,,
30.741454657,,0.0483255467257034,,
30.741644165,,,,0.0483255467257034
30.742371156,,,0.0483255467257034,
30.746444083,0.0483255467257034,,,
30.75333495,,,,0.0482793203647646
30.754269729,,0.0482793203647646,,
30.755691615,0.0482793203647646,,,
30.756266763,,,0.0482793203647646,
30.764212617,,0.0482331177422324,,
30.765030238,0.0482331177422324,,,
30.765755143,,,,0.0482331177422324
30.77079156,,,0.0482331177422324,
30.774889065,,0.0481870331228013,,
30.776346425,0.0481870331228013,,,
30.779249716,,,,0.0481870331228013
30.782831924,,,0.0481870331228013,
30.785015075,,0.0481409037046954,,
30.787959858,0.0481870331228013,,,
30.791496663,,,0.0481409037046954,
30.792311314,,,,0.0481409037046954
30.79728863,,0.0480837017574402,,
30.798396139,0.0481409037046954,,,
